YTID,debut,fin,label1,label2,label3,label4
DFq-XBL9hng,0,10,rain,vehicule,,
DGaz2QbT3Hg,450,460,rain,,,
DGufDP_hf10,30,40,rain,orage,orage,rain
DIOHm5gNcWw,30,40,rain,rain,,
DIfeSw5oYFs,50,60,rain,vehicule,speech,car
DJKKrPXkPvI,30,40,rain,rain,,
DJw9qLzCJm0,120,130,rain,orage,orage,
DL0_40NuIrg,21,31,rain,rain,,
DLyyuokM2Rw,30,40,rain,rain,rain,
DN-hso_voeI,30,40,rain,rain,,
DNuH5JyeF28,160,170,rain,rain,,
DOFAa9r4ES0,200,210,rain,orage,,
DOFRAZOtk4E,0,10,rain,,,
DQ1sfHrW_Y4,30,40,rain,rain,,
DQNZnaVbMfU,30,40,rain,orage,orage,rain
DQPwrpfAhDs,30,40,rain,rain,,
DQzjEL6MnCg,110,120,rain,speech,,
DRznR98Laj4,300,310,rain,rain,,
DSA99qlDj6Q,370,380,rain,rain,,
DTo7Hy3f5to,6,16,rain,,orage,orage
DVij-xNuDuY,270,280,rain,rain,orage,
DWL-afQMIXY,30,40,rain,rain,rain,
DWVsVGQ6IY8,20,30,rain,orage,orage,
DWeAX1jF1H8,30,40,rain,,,
DZVVKRA19Xc,25,35,rain,orage,rain,
D_83Gx1iucg,0,10,rain,orage,orage,rain
D_pBhsan5Ec,30,40,rain,rain,,
DcOG0ACmMtQ,8,18,rain,,,
Ddfm3OX-0-E,30,40,rain,,,
De7U7W--aZQ,130,140,rain,,,
DevY3IXk--M,240,250,rain,orage,orage,
DhDEj2ccbgk,90,100,rain,orage,orage,
DhLFwoGkRek,30,40,rain,,,
DhxJUwB9zxk,20,30,rain,rain,orage,orage
Dhz4lLyv-Ys,30,40,rain,orage,,
DkFamvr8kEY,20,30,rain,vehicule,car,
Dm8RBtkECKM,30,40,rain,rain,,
DmVy9y956Dk,30,40,rain,,,
DmZl7n1OMLQ,30,40,rain,rain,,
Dop_S-B-Db0,20,30,rain,vehicule,car,
DpSeXaiu3QU,3,13,rain,rain,,
DptRGaJ4PrU,14,24,rain,orage,orage,rain
Dqe2v1cCKFk,30,40,rain,rain,,
DqfxH9lVtFk,190,200,rain,speech,,
Dqi9pvbDYjw,60,70,rain,,speech,
DuNLm284m80,10,20,rain,orage,orage,rain
DvRkr3TRTAE,210,220,rain,vehicule,,
Dvw-ikW0jQw,30,40,rain,,,
DxtbPhZIndw,30,40,rain,rain,,
DzBBNs8emsE,0,10,rain,orage,orage,rain
E3AX4v3Xr1s,240,250,rain,speech,,
E3cnP0JWb94,30,40,rain,rain,,
E3fcWBWRKiA,60,70,rain,rain,,
E7uyG5ASmIc,3,13,rain,rain,rain,
E9Wz-JhrTpw,30,40,rain,rain,,
E9Xy_n0jK8Y,30,40,rain,rain,orage,orage
E9ugxbkDBsE,340,350,rain,vehicule,speech,car
EATTTKX3BDI,200,210,rain,,,
EDL3jstkJy4,30,40,rain,rain,,
EDeWEQflccc,30,40,rain,rain,,
EEhyZMlVxI8,19,29,rain,,,
EFYtZeM7Hik,30,40,rain,rain,,
EH2hUag4nwc,30,40,rain,,,
EJQFi-6davo,170,180,rain,orage,orage,
EKF7OjlpNqg,30,40,rain,orage,rain,
EKXpdHlTp6o,30,40,rain,rain,rain,
EMtIMhwkgRU,30,40,rain,rain,,
EQo7n0WQ-sw,30,40,rain,rain,,
ES6uOsjPUoA,130,140,rain,rain,orage,orage
ESgnoz1IrOg,30,40,rain,,,
ETFsHYfMQS0,30,40,rain,,,
EWXmPcyQPWA,190,200,rain,,,
EXKTBJfsvWA,30,40,rain,rain,,
EYHeZElhyGA,90,100,rain,,,
EbBnmvUFhEw,30,40,rain,rain,,
EbrWhAx0-ac,300,310,rain,orage,orage,
EccgQj1WV6M,30,40,rain,,,
EezGnSpoxQw,30,40,rain,orage,orage,rain
EhaOs2PnkeM,440,450,rain,speech,,
Ejorvit0gBg,230,240,rain,orage,,
Ek7nHiwq8kg,110,120,rain,rain,,
EkBUAZR_CRg,20,30,rain,rain,orage,orage
EmyiJq3UOO4,10,20,rain,rain,,
EnCx27bUerY,30,40,rain,,,
Eo80iY1kW84,330,340,rain,rain,rain,
EpPelu25ihI,0,10,rain,orage,orage,rain
EpjA5BwIS-k,40,50,rain,rain,orage,orage
Epm485J3b58,30,40,rain,rain,,
Er7EWTthKj0,30,40,rain,rain,,
EsGgEsFL1xQ,30,40,rain,rain,rain,
EuyH1RqK5wQ,30,40,rain,,,
Ew3wehHO3wo,510,520,rain,orage,orage,
Ew9O0R7ZsCo,30,40,rain,,,
F-7TL_GH4nU,29,39,rain,rain,,
F-NGMqnBoHg,30,40,rain,rain,rain,
F-c4OZUvZGo,30,40,rain,rain,rain,
F0BLYV-5bW4,430,440,rain,,,
F3LCNJT1V4Y,30,40,rain,rain,rain,
F3zOnohscGI,19,29,rain,orage,orage,
F4txUzQDb2Q,20,30,rain,rain,,
F6pK87JZmtQ,30,40,rain,rain,,
F7i49_-B0Fk,15,25,rain,rain,,
F8cfgyMd8b0,30,40,rain,,,
F9kDti7bPFQ,80,90,rain,orage,orage,
FCjqkFUF6xI,490,500,rain,orage,orage,
FCtJs4O5Vaw,30,40,rain,rain,rain,
FD6AA6Yx0Bg,30,40,rain,rain,,
FFBRhK2nxQ8,60,70,rain,rain,,
FG6GTcq4JkY,80,90,rain,vehicule,speech,car
FGNfLpe3hUg,10,20,rain,vehicule,,
FHIYW8rbGk4,30,40,rain,rain,,
FI2TMK-RStM,21,31,rain,rain,,
FJi56wIE93Q,30,40,rain,rain,rain,
FJiTqAiP6HM,30,40,rain,ecoulement,,
FL11NgxL7Kc,30,40,rain,rain,,
FOoQk1SxM7U,10,20,rain,rain,,
FOwdLBgeXNs,30,40,rain,rain,,
FQ1Qugq5O40,0,10,rain,,,
FRJ9l2YGIwA,30,40,rain,,,
FRb9sSaF6EY,10,20,rain,orage,orage,rain
FRvE81m53Zo,0,10,rain,rain,,
FSdSjlclvPs,140,150,rain,,,
FU_1m3irjeU,70,80,rain,orage,orage,
FVjLGO2obHs,120,130,rain,rain,rain,
F_hs4d-wyZM,540,550,rain,rain,orage,orage
FaZoKCgE98g,310,320,rain,speech,,
Fb1yUJr_cAE,70,80,rain,orage,orage,
FbFmQ9CHbs0,30,40,rain,rain,,
FcDxYOl8_wo,9,19,rain,rain,,
FdeTjHtXUD4,30,40,rain,rain,,
FdyrYaNE8qY,470,480,rain,orage,,
FghvVAOkvYA,9,19,rain,,,
Fh1e44o_ExU,30,40,rain,orage,,
FhYC9sKhkO8,170,180,rain,vehicule,car,
FiEIYEv56Oc,0,10,rain,rain,,
FjA2rwgOFl0,30,40,rain,orage,orage,rain
Fjb8sr68rTQ,30,40,rain,,,
Fm2t_dELNEE,30,40,rain,rain,,
FmcLLIoPB6Y,17,27,rain,rain,,
FmdU8Kawmq8,30,40,rain,rain,,
FnOapzJmIMw,390,400,rain,rain,,
FnTL8afUCVY,30,40,rain,rain,rain,
FoA8hhPbxAk,30,40,rain,rain,,
FpDb76ujGhk,30,40,rain,rain,,
Fr0UKnvvaTc,50,60,rain,orage,orage,
Fr_a7aQFrp4,330,340,rain,,,
Frw91-jUwu4,30,40,rain,orage,orage,rain
FsZXOP_VLY0,30,40,rain,orage,orage,rain
FsrSw1PNlqQ,28,38,rain,rain,,
FtNE7hLjnRs,30,40,rain,rain,,
FtuKVXxpojM,30,40,rain,vehicule,car,
FxQPQrclApE,80,90,rain,rain,orage,orage
FxfG4MJQPuY,260,270,rain,rain,,
FzayrDTgSsA,30,40,rain,rain,rain,
FzxFcKPvfS4,30,40,rain,,,
G02fazGy_-4,10,20,rain,,,
G1C24eq7Lbs,170,180,rain,rain,rain,
G2KruS9nW70,30,40,rain,orage,orage,rain
G3DdnBL0waA,100,110,rain,rain,orage,rain
G6n5MlRVsxg,0,10,rain,,,
G7ZksAV4UmY,30,40,rain,rain,,
G8HrMnU9RzE,240,250,rain,,,
G8LR-rJFHHs,30,40,rain,speech,,
G8NuOLfZ5s8,260,270,rain,orage,orage,rain
G8UAtJTP8fE,60,70,rain,,,
G9BOGCcrVKg,30,40,rain,rain,rain,
GACIvzR973c,270,280,rain,speech,,
GDNkZsfjkbo,30,40,rain,rain,rain,
GDyVUpNDPiA,250,260,rain,rain,,
GEN87RbKFQs,30,40,rain,rain,,
GJ6cWEuwlzg,150,160,rain,rain,rain,
GJbfVBLsuQA,30,40,rain,rain,orage,orage
GK8pX9GArRk,30,40,rain,rain,,
GNhGxXEsFNM,30,40,rain,rain,rain,
GNo39vqvZ28,20,30,rain,rain,,
GPr1vcknjQ0,180,190,rain,rain,rain,
GPyzuIun09c,130,140,rain,,,
GSDkB98JH0o,10,20,rain,rain,rain,
GTwvmhfEerk,200,210,rain,orage,,
GUlVP-XJY2w,0,10,rain,rain,orage,orage
GUr2Q7nujcI,0,10,rain,orage,orage,rain
GXG5pu03jxQ,30,40,rain,,,
GZSStOup5Nc,30,40,rain,rain,,
GafcFzYXmHE,20,30,rain,orage,orage,
GdNIQCB-JYs,290,300,rain,rain,,
GdwB-yLmuFo,80,90,rain,,,
Ge50ePjpmRY,21,31,rain,rain,,
GelkPzrbjs8,23,33,rain,,,
Geoi2eJhy5w,50,60,rain,,,
GfJMsNRlcgU,14,24,rain,rain,,
Gg0MRQPoZ20,20,30,rain,rain,,
GgYIobXIlkk,30,40,rain,rain,,
GhczhkuOEiU,70,80,rain,vehicule,car,
GjgsFTEeBXQ,6,16,rain,orage,orage,rain
Gkf0sidKNpI,30,40,rain,rain,rain,
Gn3QinkyC1E,80,90,rain,rain,rain,
GuAdNm3WjOU,30,40,rain,,,
H-2MBLv7fes,0,10,rain,orage,orage,rain
H-JFjOkh9Ts,40,50,rain,rain,,
H-RLpFafvVI,30,40,rain,rain,,
H-n2xatx5kQ,110,120,rain,vehicule,,
H0DC0DDYba8,30,40,rain,rain,,
H0DLb-0_t0U,30,40,rain,rain,,
H1A-ikXNaeA,30,40,rain,rain,rain,
H36SKAw0UUo,30,40,rain,rain,,
H3DvE7wxFGc,20,30,rain,orage,orage,
H3ZAh0kgyFY,30,40,rain,rain,,
H3znbPaPfL4,0,10,rain,orage,orage,
H4-mcIhLdJw,0,10,rain,speech,,
H83t9Xz8Xqo,2,12,rain,rain,rain,
HBrjslGlVsE,200,210,rain,rain,orage,orage
HCntSYltlmA,80,90,rain,,,
HEZuTL59BN0,2,12,rain,rain,rain,
HEpgktnN7gI,30,40,rain,orage,orage,
HFUIsU0T34s,30,40,rain,,,
HGfL0mN2uS4,50,60,rain,rain,,
HH4sva2cTAU,30,40,rain,rain,,
HHSeGvNvKb8,250,260,rain,,,
HIK1K6plM0U,40,50,rain,rain,,
HJIHRVNiXb4,520,530,rain,,,
HJc_jFXN6U8,10,20,rain,,,
HJwkLcIU264,110,120,rain,orage,orage,
HMFAe77dB78,90,100,rain,rain,orage,orage
HNcZJVa1KrA,430,440,rain,rain,rain,
HOPjKbrrupI,30,40,rain,rain,,
HOvkaNKSHwk,19,29,rain,rain,,
HPTZWZOIfd4,70,80,rain,orage,orage,rain
HR9eRE54Id0,10,20,rain,rain,rain,
HUB7qKvJCGo,10,20,rain,,,
HWjXlSDy_wY,30,40,rain,rain,,
H_GlH62yOPs,30,40,rain,rain,,
HaTeuIGtubk,30,40,rain,rain,,
HbcN8vzJgOY,30,40,rain,,,
HbqBuswJ4o8,6,16,rain,,,
HcJ1Xma23kI,0,10,rain,orage,orage,
HcQc0XSOrCM,30,40,rain,,,
HcwpFo1oreU,210,220,rain,rain,orage,orage
HdTrRQXslhE,350,360,rain,,,
HeS6w7oo_aM,30,40,rain,,,
HeutsU7FhHI,26,36,rain,rain,,
HfyXxEQQEyQ,30,40,rain,rain,orage,orage
HgsV9wnY7QU,130,140,rain,,,
HgtCA5zPxzc,230,240,rain,rain,,
HhXk6waO5K0,350,360,rain,waterfall,,
HkF4UTz2Agw,0,10,rain,orage,orage,rain
HkkgpgY5vDw,30,40,rain,rain,,
Hm57TCzyWNM,240,250,rain,,,
HmLGwh36rsw,30,40,rain,rain,,
HnSNt41c6G8,8,18,rain,rain,rain,
HoiUAFHzNEI,30,40,rain,rain,,
HqbTAtNuL6Y,30,40,rain,rain,,
Hs-o7CNG6pI,10,20,rain,rain,rain,
HsNZP97hAlo,30,40,rain,rain,,
Hu3oCGY98pM,50,60,rain,rain,,
Hv1YjZAvTm0,30,40,rain,rain,rain,
HvQPPXhvJ_Y,20,30,rain,,,
HwqGioNgMEw,16,26,rain,,,
HzBNVQo9c4Q,30,40,rain,rain,,
HzRni-2UrIw,30,40,rain,rain,,
Hzf_-LTeToc,30,40,rain,rain,,
HzwhPDCUS-k,30,40,rain,rain,,
I-YyPU3se1g,0,10,rain,rain,orage,orage
I-_Vh7WLRNY,30,40,rain,rain,,
I0DDd7IlO18,30,40,rain,rain,,
I1sE_P3_OkU,1,11,rain,rain,rain,
I3KlooAZeCg,30,40,rain,rain,rain,
I3x9SaR1Rrk,80,90,rain,rain,rain,
I58cGC35Xc4,30,40,rain,,,
I5ASp4YgYO8,20,30,rain,rain,,
I5VXf5Ky5ms,20,30,rain,rain,,
I5mpW9oHX38,10,20,rain,,,
I5zuDu7m8Go,30,40,rain,,,
I7P6171B-Pc,8,18,rain,,,
IADbYuioZ9s,410,420,rain,orage,orage,
IAccdvmusOs,1,11,rain,,,
ID-Q_ePSkpw,11,21,rain,,,
IDfljPRc-JU,30,40,rain,rain,,
IE6C2yWvf-U,10,20,rain,rain,,
IFY_C3K6yj4,30,40,rain,vehicule,speech,rain
IIywipHTmUA,30,40,rain,rain,,
IMLpq5_TtrA,0,7,rain,,,
IMkCjuGlD-s,0,10,rain,orage,orage,
INM0ZzRNKTM,25,35,rain,rain,rain,
IOKxuX7oOk0,150,160,rain,rain,,
IQGE14m-HyY,160,170,rain,,,
ISYLqeureiM,180,190,rain,orage,,
ITNQzeXoYrE,510,520,rain,rain,,
IVu-bkg226E,190,200,rain,orage,orage,rain
IVwuBCxPigM,10,20,rain,orage,orage,
IXeUZsTr_3M,30,40,rain,orage,orage,rain
IXtBQ7txNEA,300,310,rain,orage,orage,rain
IYKUWOZjitk,80,90,rain,speech,,
I_ZxcOwtp9s,30,40,rain,stream,,
Ibbl6TewkHo,220,230,rain,orage,orage,rain
IccWRFGfPro,30,40,rain,,,
IdEM37OC-8s,30,40,rain,rain,,
IeRF4p4axv4,260,270,rain,orage,orage,rain
IfZp6lmjZ90,160,170,rain,rain,,
IfnWojUTMd0,40,50,rain,,,
Ift6XjEAhTs,8,18,rain,rain,,
Igu79_38_Us,30,40,rain,rain,,
IiN62xfq-vE,0,10,rain,,,
Iioy4HHYOJM,60,70,rain,car,,
IiyoQd2vdvE,30,40,rain,rain,,
IjrolyPSzTI,30,40,rain,rain,,
Ime8nglc6sA,20,30,rain,rain,,
InyiBo2dMfk,30,40,rain,rain,,
IoIaLLFMe1Q,30,40,rain,orage,orage,
IomRBYYewYQ,30,40,rain,rain,,
IqFIDgd4j28,120,130,rain,,,
Is9OgBdfY3k,30,40,rain,rain,,
Iug8r5jI6EY,0,10,rain,,,
IybG_w7TtTU,210,220,rain,,,
J-QMhDo_PYs,350,360,rain,orage,orage,rain
J0nepGPz_Kg,20,30,rain,orage,orage,
J0o-rynbD54,40,50,rain,,,
J1UP5C8_vd8,0,10,rain,orage,,
J2CwMn4eV6w,220,230,rain,,,
J2eK41LLnTk,60,70,rain,rain,orage,orage
J4APohKS6WA,30,40,rain,rain,,
J4qtZYohuVY,30,40,rain,rain,,
J4w8rasCmgA,30,40,rain,,,
J5bg_1rFbNw,30,40,rain,,,
J68vIUUWSx4,30,40,rain,rain,,
J6DH9N1Zqps,530,540,rain,rain,rain,
J784NWBZXmc,30,40,rain,rain,,
J7fNj65xMOc,30,40,rain,orage,orage,rain
J7jPgto9V4Q,30,40,rain,rain,,
J8xPXZk7J8g,30,40,rain,,,
J9K_T_klwRQ,30,40,rain,,,
JAJp9MYtvRE,70,80,rain,rain,,
JERlIC3_IT0,30,40,rain,,,
JF8uR70ahW8,30,40,rain,rain,,
JHVBljnXHS8,410,420,rain,rain,rain,
JL7qElQZy4o,30,40,rain,rain,,
JLFwqEem5Zo,120,130,rain,rain,orage,orage
JMNz_GukBUk,180,190,rain,rain,rain,
JOJiHE7H4_c,50,60,rain,speech,,
JPeZmP0-Idw,140,150,rain,orage,orage,
JPhL1n8fEK4,30,40,rain,rain,rain,
JQGbjD2lPeA,300,310,rain,speech,,
JR5ypFIseN4,80,90,rain,speech,,
JRvABOPo4KU,0,10,rain,,,
JSVK8ZIv9QQ,30,40,rain,,,
JUnYHY58J_k,60,70,rain,speech,,
JVnwuXycE9k,30,40,rain,,,
JVwqumtd6vU,30,40,rain,,,
JWyCAnkcfAc,12,22,rain,orage,orage,
JY9VX8KnreU,110,120,rain,orage,orage,
J_YSx_lANXo,0,10,rain,orage,orage,rain
JaX8gGsHCEo,0,10,rain,orage,,
JagBebdiJOk,210,220,rain,rain,,
Jf6xP494cag,330,340,rain,speech,,
Jfa8-dE4MOQ,30,40,rain,,,
JfdD5VJHOGA,40,50,rain,vehicule,car,
Jh6HFs7HDqE,30,40,rain,orage,orage,
JhKxkAeJgME,30,40,rain,rain,orage,
JhMxTcFKVz0,30,40,rain,orage,orage,rain
JjQXK9lgW_4,100,110,rain,rain,,
Jk4jwKSY_4k,280,290,rain,,,
JkaUQ_xljTg,480,490,rain,orage,orage,
Jnxo_obbopU,0,10,rain,speech,,
Jq7xZHyhJBU,80,90,rain,,,
JqPm3HOQ5U4,30,40,rain,rain,,
JrrBMNO63ks,0,10,rain,rain,,
JtXKVdOzn4s,30,40,rain,,,
Jte5Sx2ONhI,30,40,rain,rain,orage,orage
JvDhNMDsERM,10,20,rain,rain,rain,
JvKwRzx1gOE,0,10,rain,rain,rain,
JyrRE_x7bXw,390,400,rain,,,
K09rfPJcFyw,30,40,rain,rain,,
K1v9iofBHxM,10,20,rain,speech,,
K1xLAsd9J4U,11,21,rain,,,
K2EuMb92X7c,0,10,rain,,,
K3KD4ekUw9c,130,140,rain,orage,orage,
K3fWjJSFbpc,210,220,rain,rain,,
K4h0Z3y2iRk,120,130,rain,rain,,
K5rJSkp8oQA,28,38,rain,rain,rain,
K66Hw_iDHz8,10,20,rain,rain,rain,
K80eaAw6idw,110,120,rain,rain,orage,orage
K9PgV6zI88Y,4,14,rain,rain,rain,
KAnfIsL6TzQ,580,590,rain,rain,rain,
KBWQOK7O1gM,20,30,rain,,,
KBe_34WblIM,30,40,rain,orage,,
KC0ZXbJNPtc,380,390,rain,,,
KE1CGA65eZo,20,30,rain,rain,orage,orage
KH9CYWwtsFE,80,90,rain,speech,orage,
KIK1CkZsx6U,110,120,rain,,,
KISoKd6n8qo,60,70,rain,orage,orage,
KbHB0gOOej8,20,30,rain,,,
KgLN4Ax557U,80,90,rain,stream,,
KgmLk-rd6ok,0,10,rain,rain,,
KhFtSlJCb18,10,20,rain,rain,,
Ki-YvGkAfWw,30,40,rain,rain,,
Kiv3b3Eueho,0,10,rain,rain,orage,orage
KjYEXFpCeVA,30,40,rain,orage,rain,
KjcGOCzPNss,10,20,rain,,,
KkWoPtv3i1s,0,10,rain,rain,rain,
Kmvvn8iAZz8,140,150,rain,rain,orage,orage
KpMYxkYQyXA,50,60,rain,rain,,
Kq_3NCJ4cF0,30,40,rain,,,
Kt2R_CAylNE,0,10,rain,,,
Kt2jjnpdfOE,210,220,rain,,,
KtLL_mTnm2Y,130,140,rain,,,
KuBchpB8J8E,30,40,rain,rain,,
Kud9AIOPvoA,0,10,rain,orage,orage,
Kwc5cU4jDs8,220,230,rain,,,
KzmaMghhMfs,130,140,rain,orage,orage,rain
L-ebrzEFLZA,400,410,rain,rain,,
L-go6Q31FZY,50,60,rain,orage,orage,rain
L-prPUYndtE,30,40,rain,speech,,
L0NVVq2hZYo,10,20,rain,rain,,
L4sKyCz7oek,40,50,rain,,,
LAwkfMLLh4A,30,40,rain,rain,rain,
LGsXRUHVNdE,250,260,rain,vehicule,car,
LI7IXig2hTs,0,10,rain,rain,,
LJ1rAHx2RBU,0,10,rain,orage,orage,
LJu-YYz5nys,40,50,rain,speech,,
LKqmAsCtxNQ,30,40,rain,vehicule,,
LOnMOR0rLro,350,360,rain,rain,rain,
LPEpU_brnt0,30,40,rain,orage,orage,
LRKSsyksdok,190,200,rain,orage,orage,rain
LRRorMNLPyk,0,10,rain,rain,,
LRzSAU2p4bc,270,280,rain,,,
LSkqJMxxxAg,280,290,rain,orage,orage,
LTLi43TyqTI,20,30,rain,rain,,
LTXNc-_DoeE,30,40,rain,,,
LTxbauzCL-w,180,190,rain,orage,,
LVkPkdtR8NQ,30,40,rain,rain,,
LXkFKXtQFA0,270,280,rain,orage,orage,
LZMHi1ZyVo4,30,40,rain,rain,orage,rain
LaKsiPhzeGc,110,120,rain,orage,orage,
Lbken4JCr94,10,20,rain,orage,orage,
LcUUi3P35dI,80,90,rain,rain,,
Lf0uRoEQPHo,430,440,rain,rain,orage,orage
LuBeAngiqG4,290,300,rain,rain,,
Lxsl_9XeVr0,520,530,rain,orage,orage,rain
LzFpmNTbHwQ,30,40,rain,rain,,
M-e5tmyYiG4,180,190,rain,,,
M-uIX3g1WOc,0,10,rain,,,
M0A9qlwfylE,220,230,rain,vehicule,car,rain
M0OonKVTvNc,30,40,rain,,,
M2ZQ0ZSMciw,30,40,rain,,,
M3CVUyvt5Lw,150,160,rain,orage,orage,
M45rb_XtapE,40,50,rain,,,
M4pXlg2xVzU,170,180,rain,speech,,
M6euJ0teIj0,0,10,rain,orage,orage,
MAGQhswEqWw,60,70,rain,rain,,
MBOUXUm0dow,110,120,rain,rain,orage,rain
MC-lXKJvINI,0,10,rain,rain,,
MCcYmAENHhI,330,340,rain,rain,,
MFCVZQnHzhg,30,40,rain,rain,orage,orage
MGKBZkXQK6c,210,220,rain,rain,orage,orage
MJsxasXax8k,40,50,rain,speech,,
MKXQNptNWzY,0,10,rain,,,
MMsrBb7W-dk,20,30,rain,vehicule,,
MPe-s-D08GU,20,30,rain,rain,,
MUsmDOK_ybo,30,40,rain,,,
MW6sm0CRero,220,230,rain,rain,,
MaHYn7BD2s0,0,10,rain,orage,orage,
McTGfWR0SG0,30,40,rain,rain,,
Mf6hYCrvAnU,130,140,rain,speech,,
MkGiX8MEcTI,0,10,rain,speech,rain,
MknpZRmWc-U,30,40,rain,,,
MlkqBjJebyo,30,40,rain,orage,orage,rain
Mm0Ja4q-tvo,30,40,rain,,,
Mn0DGfRC9t4,180,190,rain,rain,rain,
MpWnJvEQJLg,30,40,rain,rain,rain,
MphUWH4591Q,140,150,rain,,,
MuVyeNOV1xc,240,250,rain,,,
MvAu8p6KZ1w,210,220,rain,vehicule,,
Mx9oNIvm4AU,23,33,rain,rain,rain,
Mz8DAmmBnAY,30,40,rain,rain,,
N-PN6yULFy8,260,270,rain,vehicule,car,
N-yW9tErQDA,90,100,rain,rain,rain,
N59VfnUeqXs,450,460,rain,,,
N5Fm_5JgOHA,30,40,rain,,,
N6CodoP3fYw,150,160,rain,orage,orage,
N6NwQuKYjWI,20,30,rain,rain,,
N6nW9vscUnw,240,250,rain,orage,orage,rain
N7nB6azh4WI,230,240,rain,rain,,
N9aWUgrqDOQ,30,40,rain,rain,rain,
N9tY5W8lyFE,70,80,rain,rain,,
NA9ygE3Izo0,150,160,rain,rain,rain,
NDhFl_8p6hQ,20,30,rain,speech,,
NEVVJdXpsmA,70,80,rain,,,
NEWcXUHtFFU,60,70,rain,rain,orage,orage
NIbvXr81s9c,0,10,rain,orage,orage,rain
NN6kHRAbGeA,320,330,rain,rain,orage,rain
NO1m6SFg7KI,0,10,rain,orage,orage,rain
NO3wcHMaWbs,0,10,rain,vehicule,speech,car
NPBXrgAkNuQ,450,460,rain,orage,orage,
NSzVbE8LyEI,90,100,rain,vehicule,car,
NThuMi5y1gA,30,40,rain,orage,orage,rain
NUk7iIhieAQ,370,380,rain,,,
NVKUC45RC9s,160,170,rain,,,
NX302uFCgNU,10,20,rain,rain,,
NXvhxekJIAA,120,130,rain,rain,orage,orage
NZTWyxG-rkQ,30,40,rain,,,
N_r93hxVJvI,20,30,rain,vehicule,car,
NaDKgYadkfE,100,110,rain,,,
NaODcvzrWNM,40,50,rain,orage,orage,rain
Nb1Glrxo3H8,0,10,rain,orage,orage,rain
NbAbTiGsJZ8,160,170,rain,,,
NbMM2xieOho,30,40,rain,rain,orage,orage
Ne1ABsw8qY8,190,200,rain,vehicule,speech,
Nek57Uq--bw,20,30,rain,rain,orage,orage
Nj0CjeRkWDo,160,170,rain,orage,,
NklvcOBYvEo,100,110,rain,vehicule,speech,
NkpQrVfFmeM,240,250,rain,rain,orage,orage
Nl0s2pjnbis,10,20,rain,rain,,
No_r6evoZ9w,260,270,rain,rain,rain,
NrZKqbYWTz8,30,40,rain,rain,,
NsC26K9ihKk,90,100,rain,rain,rain,
NsOm9Hnk0kE,80,90,rain,speech,,
NsUPCJA6HaQ,180,190,rain,orage,orage,
NtjQmKM-804,176,186,rain,orage,orage,
NutbF86pqWw,30,40,rain,orage,orage,rain
Nuyzs_i0R9Y,130,140,rain,rain,rain,
NwIBXMhaBvg,30,40,rain,rain,vehicule,car
NwXtgBP-_ec,70,80,rain,orage,orage,
NwsvPHp83qk,30,40,rain,rain,orage,orage
Ny_n-uEHE78,29,39,rain,rain,rain,
Nz1CfLB9P7M,30,40,rain,rain,,
NzYr2bGvEAc,30,40,rain,rain,,
O-uX2x0kL8E,20,30,rain,orage,orage,rain
O32kwHyMLaw,30,40,rain,rain,rain,
O5MjK0TO0YU,220,230,rain,,,
O8x_epyvbZw,280,290,rain,rain,,
OEThPrixnOY,440,450,rain,rain,,
OIT-zwMfa2w,240,250,rain,,,
OIhYsg7PQc4,30,40,rain,,,
OJNUI2gQYm4,140,150,rain,orage,rain,
OMClEuF7H4c,110,120,rain,rain,rain,
OPj6fVx245o,310,320,rain,rain,,
OQEL5oX614w,480,490,rain,,,
OUpz8u18VuE,100,110,rain,rain,,
OV7asSW6LKI,120,130,rain,rain,,
OVwAzOyvG0U,30,40,rain,rain,,
OWg-SeQ7CS0,30,40,rain,rain,,
OXflN8v08NE,30,40,rain,rain,,
OXl7LuNUvhE,20,30,rain,speech,,
OYHJKP9Dvak,30,40,rain,orage,orage,
OaCDoiTq3wo,0,10,rain,speech,rain,
OakoeQ9YXhk,0,10,rain,,,
Ody00sM_5CA,40,50,rain,,,
OfNvyN9shs8,50,60,rain,,,
OjIo-qkVn-g,70,80,rain,rain,,
OjqSiMMbGkw,10,20,rain,orage,orage,
OmgC_AYLtsk,320,330,rain,orage,orage,rain
On7h5yenEh0,390,400,rain,rain,orage,rain
Os6f_bn7XnA,80,90,rain,,,
OsQeEDELoa0,30,40,rain,rain,,
Ot8yOh6-O5k,30,40,rain,,,
Oueq_RqjeDE,120,130,rain,,,
OvVhxSho45E,30,40,rain,rain,rain,
Ow_3o7FKz74,30,40,rain,rain,,
OwhUcQ1dtjw,430,440,rain,,,
OzM-R40vi6c,0,10,rain,rain,,
P1QiStEeMJg,80,90,rain,orage,orage,rain
P29K9L5fLNo,30,40,rain,orage,orage,
P3oXmiGQ-mk,480,490,rain,,,
P47g-hr3B4w,30,40,rain,,,
P6TNh2GI5Z4,260,270,rain,orage,,
P6yaczey6rs,30,40,rain,rain,,
P8yoCfw1HVo,30,40,rain,rain,orage,rain
P9avYWNbkKM,20,30,rain,rain,,
PAEYhV0rIXs,150,160,rain,orage,orage,
PBbQcj3rh1Y,480,490,rain,,,
PBvvtYv5Tyk,30,40,rain,rain,,orage
PCWZwSETuMw,50,60,rain,,,
PCuZusZ1Hxo,30,40,rain,rain,,
PDtQZfPnbkc,30,40,rain,orage,orage,
